Data;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31
01/05/1977;0;0;0;0;0;0;0;0;0;0;1,6;0;1,7;0;0;0;2,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/1977;11,8;0;0;15,4;0;0;0;0;40,6;10,4;2,8;0;0;0;5,1;0;0;0;0;2,5;0;0;0;0;2,1;0;1,4;0;0;0;
01/03/1977;0;32,6;0;0;0;0;0;1,4;0;0;0;0;0;0;0;17,8;13,6;0;0;7,6;16,4;23;4,2;2,8;0;0;0;20,7;10,3;11,2;4,7
01/02/1977;4,1;32,1;0;1,6;38,1;8;3,1;10,4;0;0;1,6;0;9,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
01/01/1977;0;2,9;0;0;34,4;1;0;1,2;4,1;0;6,3;0;0;6,1;32,2;2,8;1,7;11,2;30,4;2,8;0;0;0;0;0;0;19,6;10,1;0;0;0
01/12/1976;0;21,6;0;0;0;1,9;0;28,9;15,5;0;0;0;0;0;0;0;22,8;0;0;0;1,2;0;10,5;0;31,2;0;0;0;0;0;0
01/11/1976;0;0;0;30;8,8;19,2;0;0;0;0;0;0;24,2;6,8;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;
01/10/1976;0;0;0;0;19,2;0;0;0;28,6;6,3;0;0;0;0;0;5;0;7;14,1;0;0;0;0;0;1;11,5;9,8;0;8,4;0;0
01/09/1976;0;0;0;0;0;3,8;19;0;0;0;0;30,2;27;1,8;0;11,4;0;0;0;0;0;0;5,1;0;0;0;0;6,8;0;0;
01/08/1976;0;0;0;0;8,2;6,3;0;0;0;23;21,3;0;7;0;0;0;0;7,8;2,7;1,2;6,9;0;0;0;0;0;0;0;0;0;0
01/07/1976;0;14;25;0;0;0;11,2;9,2;9,2;7;0;0;0;0;12,8;0;0;0;0;0;0;0;0;0;0;0;9,4;7,6;0;0;0
01/06/1976;0;0;0;8,2;12,4;20,8;0;0;0;0;14,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
01/05/1976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;7;0;0;0;0;0;0;70,2;0;0;0
01/04/1976;0;0;0;0;0;0;0;0;0;25,6;7,3;7;6,5;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/1976;0;0;19,6;0;0;0;0;0;0;3,4;14,2;0;0;0;0;0;0;8,4;18,6;19;16,4;6,4;4,2;6,4;8,6;11,4;20,3;0;0;0;0
01/02/1976;4,6;18,2;5,2;0;0;6,4;14,8;12,6;0;0;0;0;0;0;0;3,5;0;2,5;19,3;12,6;0;31;0;0;0;0;0;0;14,2;;
01/01/1976;1,8;2,4;0;27,6;0;1,2;23,4;11,2;12,6;1,4;7,2;2,4;2,8;1,6;1,4;32,4;1,6;0;1,4;1,8;8,2;0;4,8;0;0;23;11,2;48;0;0;3,4
01/12/1975;0;0;0;0;0;0;0;19;0;0;2;0;0;25;0;0;0;0;0;25;0;0;0;0;0;0;0;1,4;0;2,8;1,4
01/11/1975;14;8;0;0;0;15;0;0;2,2;100;0;0;0;0;0;0;2;4;0;2,9;2,5;0;3,9;0;100;0;0;0;25;35;
01/10/1975;1,8;1,4;23;25,8;22,4;0;0;1,8;0;0;21,8;0;0;0;0;0;1,2;6,8;2,2;5,5;0;0;0;0;0;0;0;3,3;0;32;4
01/09/1975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,6;1,2;1,4;1,3;1,7;23,2;8,6;14;0;0;1,4;1,8;0;34,6;
01/08/1975;0;0;0;0;4,2;14,2;25,2;2,4;18,4;0;0;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/1975;0;8,4;0;0;0;7,4;0;0;0;0;0;0;0;0;0;25;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/1975;0;2;7,2;5,4;10,4;2,4;0;0;0;0;0;0;2;0;0;0;0,7;0;0;0;0;0;25;0;0;0;0;0;0;0;
01/05/1975;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;3;0;0;0;0;0;0;0;0;0;0;0
01/04/1975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;10;
01/03/1975;0;0;0;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;4;0;7,3;0;0;0;0;0;0;0
01/02/1975;0;0;0;0;25;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;14;0;0;0;0;57;28;25;;;
01/01/1975;50;0;0;0;0;0;0;14;0;25,4;12;25;18;22;25;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0
01/12/1974;0;0;25;0;0;0;0;0;0;0;0;0;14,4;12,4;0;0;20;14;14;0;0;0;5,4;0;0;0;0;25,9;0;25,4;25
01/11/1974;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;25;50,4;0;0;0;0;0,5;0;6,3;0;0;
01/10/1974;14;0;0;16,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;50;0;0;25;25,3;0;0
01/09/1974;21,1;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;
01/08/1974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;4,4;25,4;0
01/07/1974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0,2;0;0;0;0;0;0;0
01/06/1974;0;0;0;0;0;0;50;0;0;15;0;7;0;0;0;0;0;14;0;0;25;0;0;0;50;25;0;0;14;0;
01/05/1974;0;0;0;0;0;0;0;0;0;0;0;0;12,4;0;0;0;0;25;25;0;0;0;0;0;0;0;0;0;0;0;0
01/04/1974;0;0;0;14;0;0;0;0;0;0;50,1;0;0;0;0;0;0;0;0;0;0;0;0;50;27;0;0;0;0;0;
01/03/1974;0;0;0;0;0;0;0;0;0;7;0;0;0;7;0;0;75,1;0;0;0;3;0;0;0;0;0;0;0;0;0;0
01/02/1974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;25;0;25;0;0;0;0;;;
01/01/1974;0;0;7,2;0;0;0;0;0;75;14;25;0;0;1,8;25;14;25;11;14;0;0;0;14;16;0;0;70;0;0;0;4,5
01/12/1973;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;30;0;0;27;0;25;0;0;1,5;0;25;0
01/11/1973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;18;0;0;0;0;0;0;0;0;0;0;0;
01/10/1973;0;0;0;0;0;0;0;1,2;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;22;0;25;0;0;0;10;16
01/09/1973;0;0;0;0;0;0;3;0;0;0;6;0;0,3;50;0;0;0;0;0;0;22;0;0;0;0;4;0;0;0;1,3;
01/08/1973;0;0;0;2,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;3;25;50;75,2;0;0;0
01/07/1973;25;25;0;9,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;3;25;0;0;0;0;0;0;0;0;0;0
01/06/1973;0;0;0;0;18;0;0;1,2;4,5;12;0;0;0;1,5;0;0;0;30;0;0;1,3;3,3;5,5;6,8;25;0;0;0;0;25;
01/05/1973;0;0;14;0;0;3,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;16;2,4;0;1,3;0;0;0;0;0;0
01/04/1973;0;0;0;7;0;7,5;0;0;0;0;4,2;0;0;0;0;0;0;0;2,2;0;0;0;0;0;0;0;0;0;0;0;
01/03/1973;0;0;0;0;0;0;0;50;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/1973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;50;0;0;0;0;0;0;0;;;
01/01/1973;0;0;36;2,2;4,2;5;0;10,4;15,6;5;0;4;0;0;8;0;0;0;0;0;15,2;13;0;11,5;0;0;0;0;0;0;0
01/12/1972;9;5,6;0;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,1;0,4;0;0;0;0;0;2,3;0
01/11/1972;0;0;0;0;0;0;0;1,1;0;0;0;0;0;0;0;0;0;0;0;0;2,6;0;0;0;2;0;0;0;0;0;
01/10/1972;0;0;0;6,4;5,1;0;0;0;0;4,3;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/1972;0;0;4,2;0;27,2;13;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4;0;27,4;33;50;0;
01/08/1972;0;0;0;25;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,6;8;0;0;10;8,4;2,4;0;0;0
01/07/1972;0;0;0;0;0;3,5;0;0;4,5;0;0;0;3,9;0;7;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
01/06/1972;0;0;0;0;2,2;0;0;0;0;0;0;0;0;0;0;0;0;6;1,5;0;0;0;0;0;0;0;0;0;0;0;
01/05/1972;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;0;0;0;0;0;0
01/04/1972;0;0;6;0;0;0;0;0;9,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/1972;0;0;0;0;0;1,6;0;2,4;0;1,1;0;5,4;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0;1,6;0
01/02/1972;0;0;3,4;1,2;0;0;0;0;2,3;0;2,1;0;0;2,1;5,2;2,2;10,8;2,4;5,7;6,7;7;0;0;0;0;0;0;0;1,5;;
01/01/1972;0;3,4;0;0;7,6;0;10,9;2,4;1,5;4,6;2,3;0;0;0;0;0;0;0;0;0;2,5;3,4;0;1,5;0;0;0;0;7,4;6,6;2,4
01/12/1971;1,2;1,2;0,6;6,6;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;4,2;0;0;0;9;6,7;0;0;0;0;0;0;0
01/11/1971;0;0;0;0;0;0;0;0;0;0;0;0;7,5;0;0;0;0;0,6;0,3;0;0;0;0;0;0;0;5,6;0;0;0;
01/10/1971;3,6;0;0;0;0;0;2;0;0;0;8,2;7,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/1971;0;0;0;0;0;0;5;0;0;0;4,5;3,6;0;0;0;0;0;0;0;0;0;0;0;4,6;0;1,4;0;0;0;1,2;
01/08/1971;0;0;0;0;0;0;1,2;0;0;10,6;2,3;0;0;0;0;7,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/1971;1,6;0;0;5,6;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,2;0
01/06/1971;0;0;0;0;0;0;0;0;2,4;0;0;0;0;0;0,5;0;1,6;5,1;6,4;0;0;0;0;0;0;0;0;0;0;0;
01/05/1971;0;0;0;0;0;0;0;3,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6;7,5;0;0;0;0;0
01/04/1971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,2;0;0;5,2;0;0;0;0;0;0;0;0;
01/03/1971;1,3;0;0;0;0;2,5;0;0;3,1;0;0;0;5,3;0;0;0;0;0;0;0;0;5,2;10;0;0;0;0;0;0;0;0
01/02/1971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0;5,6;0;0;0;;;
01/01/1971;0;4;1,3;1,4;0;0;1,6;0;0;1,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/1970;0;0;0;0;0;0;0;0;0;0;2,4;4,6;5,2;4,2;0;0;0;0;4,2;0;4,5;0;9;6,7;0;1,2;0;10;0;1,5;0
01/11/1970;0;0;0;0;0;0;0;0;8,6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2,4;
01/10/1970;3,6;0;0;2,4;1,4;0;0;0;0,4;0;0;0;0;0;0;0;0;0;2,4;0;0;1,4;0;0;0;0;0;0;0;0;0
01/09/1970;0;0;0;0;0;0;4,2;0;0;0;0;2,4;3,6;2,3;0;0;0;0;0;0;4,2;3,1;0;0;0;0;0;0;0;0;
01/08/1970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,4;4,6;2,4;0,6;0;0;2,4
01/07/1970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/1970;0;0;0;0;0;6,4;20;6,6;0;0;0;0;0,6;5,4;7,2;0;0;0;0;0;0;2,4;0,6;0;0;0;0;0;6,6;4,2;
01/05/1970;0;0;0;0;0;0;9,4;6,6;1,2;0,6;0;0;0;0;0;0;0;0;0;2,4;0;0;0;0;0;0;0;0;0;0;0
01/04/1970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4;0;1,6;0;
01/03/1970;0;0;0;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;4,4;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/1970;0;0;0;0;0;0;0;0;0;2,3;0;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;;;
01/01/1970;5,6;3,2;0;4,4;2,6;0;5,6;2,2;1,5;0;0;0;0;0;0;3,4;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4;4,6
01/12/1969;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;0,4;0;0;0;0;0;0;0;4,2;2,6;0;0;0;0;0;0;6,5
01/11/1969;0;1,5;0;0;0;0;6,4;0;0;0;0;5,1;7,3;0;0;0;0;0;2,4;0;0;0;0;2,4;0;0;0;0;1,2;0;
01/10/1969;4,4;3,1;0;0;0;13;4;0;0;2;0;0;0;0;0;0;4;0;0;8,2;2;0;0;4,1;0;0;0;0;0;4,4;0
01/09/1969;0;0;0;2;4,2;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;9,2;0;0;0;0;0;0;10;12,1;9;
01/08/1969;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3,1;0;0;0;0;4;1;0;0;0;0;0;0;0;0
01/07/1969;0;0;0;0;0;4;7,2;11;13;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0
01/06/1969;3;7,2;0;6;0;0;0;0;0;0;0;0;0;0;0;4;12,6;0;0;5;9,1;0;0;0;0;2;0;0;0;0;
01/05/1969;0;0;0;0;6,1;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;6;4;10;6,2;3;0;4,1
01/04/1969;0;0;5,2;9,1;0;3;6,3;0;0;0;3;0;0;0;0;2,7;0;0;0;0;0;0;3,1;0;0;0;6,2;3;0;0;
01/03/1969;0;0;0;4,1;7,4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;6,1;7,2;2;3,1;0;0;0
01/02/1969;0;6,4;0;0;0;0;0;8;6,1;3;0;0;0;0;4,1;0;2;0;11;0;6;0;6,2;2,1;0;0;0;3,1;;;
01/01/1969;0;0;0;0;0;4;2,1;0;0;0;6,1;11;7,3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;6,1;4
01/12/1968;5;9,2;0;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;4,1;0;6;8,3;3;0;6;0;4;0;0
01/11/1968;0;0;0;0;2;0;0;6,2;0;0;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9,2;11;8,1;12,2;
01/10/1968;0;0;0;0;0;0;0;0;0;0;8,2;0;6,3;0;0;0;4;11,3;3,1;0;5,1;8,3;11,2;0;0;4,1;3;0;0;0;0
01/09/1968;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;10;4,1;0;0;0;0;0;0;0;0;0;
01/08/1968;0;0;0;0;0;0;0;2;0;7,2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8,2;0
01/07/1968;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,1;0;0;0;0;0
01/06/1968;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;14,9;0;0;0;0;0;0;0;0;0;0;
01/05/1968;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6,1;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0
01/04/1968;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;7,4;0;4,1;2;0;0;0;0;3;0;0;1;0;
01/03/1968;0;0;0;0;0;0;0;2;6,1;0;8,1;12;0;0;2;4,1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2
01/02/1968;2;0;0;0;0;0;0;0;0;0;0;0;0;8,1;5;3;0;0;0;0;0;1;0;2;0;0;0;2;0;;
01/01/1968;0;3;8,2;0;0;0;0;0;0;0;0;2;6,2;4,1;8;12,4;9;12,2;15,1;9,2;11,1;13,2;7,3;2,6;3;0;0;0;0;8;0
01/12/1967;0;0;7,2;1;0;0;2;6,2;4;0;0;0;0;0;0;0;6,1;0;0;0;0;0;8,2;0;0;0;10,3;0;6;0;0
01/11/1967;0;0;0;0;0;1;0;0;0;0;0;6;0;0;0;8,1;0;0;0;3;0;0;1;0;0;0;0;10,2;0;0;
01/10/1967;0;0;0;0;0;0;0;0;0;0;4;6,1;0;0;0;0;0;0;7,2;0;1;0;0;3;0;0;7;0;0;0;0
01/09/1967;0;0;0;0;0;0;2;0;4;0;0;5;2,4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;6,1;0;0;
01/08/1967;0;0;0;0;0;0;0;0;0;0;0;0;4;6;9,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/1967;0;0;0;0;0;0;0;0;0;0;2;8;10,2;0;7;0;0;0;0;8,2;0;4,1;0;0;0;0;0;0;0;0;0
01/06/1967;0;0;12,3;0;8;11,1;9,2;0;0;3;0;0;10,2;0;2,1;0;0;0;0;0;0;0;0;0;0;4,1;0;0;0;0;
01/05/1967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
01/04/1967;0;0;6,1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2,1;0;0;0;1;0;0;
01/03/1967;0;0;0;0;0;13,1;10;0;0;0;6;0;2;8,2;0;4;2,1;6;0;0;0;3;0;0;6,1;4;0;0;12,1;0;0
01/02/1967;6,1;3;0;0;3,1;0;9,2;0;10,1;0;8;0;6,1;0;6;0;12,1;0;0;4,1;0;6,2;0;0;0;0;1;0;;;
01/01/1967;0;3;0;0;2;0;3,1;0;0;1;0;0;0;0;8,1;0;4;0;7;0;4,2;0;6,1;0;0;0;0;4,1;3;0;0
01/12/1966;0;7,1;0;0;3,1;0;4,2;0;0;0;6;0;0;0;7;0;8;0;10,4;4,1;0;6,1;0;0;2;0;7,2;3,1;8,4;0;0
01/11/1966;1;0;0;1;0;0;0;0;0;0;0;10,1;0;4;0;7,2;0;0;0;0;0;3,1;0;0;0;0;2;0;0;0;
01/10/1966;0;0;0;0;4;6,2;0;17,3;9,5;0;0;0;0;0;0;4,1;0;2,1;0;0;0;0;3;0;0;0;0;9,3;12,1;2;5
01/09/1966;5,2;3;4,1;5;0;4,1;0;0;0;0;0;0;0;0;0;0;0;0;3,1;4;0;0;0;0;0;0;0;4;0;0;
01/08/1966;0;0;1;0;0;0;4;3,1;0;0;0;0;0;0;6,3;0;0;0;0;0;0;0;0;2;4,1;0;0;0;0;5;9,2
01/07/1966;12;7,1;2;3,1;4;0;0;0;0;0;0;3;0;5,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/1966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;10,4;0;0;0;0;0;9,2;3;0;0;0;2;8,4;
01/05/1966;0;0;0;2,1;0;3;4,2;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0
01/04/1966;0;0;0;0;0;0;0;0;4,1;2;0;0;0;0;3,1;0;0;4;0;0;0;0;0;0;7;6,2;0;2;0;0;
01/03/1966;0;4,2;0;8,1;12,4;8,3;0;0;2;0;0;0;0;0;4;0;0;0;6,1;0;0;0;8;0;0;0;0;0;0;0;0
01/02/1966;0;10,2;0;0;0;0;0;6,1;0;4,2;0;2,3;0;4,1;0;0;7,4;0;4,2;8,5;0;0;0;0;0;2;0;0;;;
01/01/1966;0;0;0;2;0;0;0;0;13;2,1;0;0;0;0;0;0;0;1;0;3,5;0;0;1;0;0;1;3,1;0;2;5,1;4,2
01/12/1965;0;9,2;3,1;6,2;0;7,4;5,1;2;0;0;7,2;0;9,1;7;5;4,1;0;0;0;0;0;0;0;0;0;7,1;0;12,7;5;1;0
01/11/1965;0;0;0;0;0;0;0;0;7,2;0;0;0;0;0;0;5,2;0;0;2;0;1;0;0;0;0;0;0;4,1;0;0;
01/10/1965;20,2;5,3;0;0;0;0;0;0;0;0;21,6;0;0;0;0;0;0;0;4,1;0;4,2;0;0;0;0;0;6,1;0;0;0;2
01/09/1965;0;0;0;0;0;0;0;0;0;0;2,5;2,8;0;0;11;0;0;0;0;0;0;0;0;0;12,7;14,2;0;0;0;0;
01/08/1965;0;0;0;0;10;0;0;0;0;12;0;0;0;0;0;5;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0
01/07/1965;0;0;0,6;0;42;12;0,5;0;0;0,8;0;0;0;0;18;5;0;0;0;0;0;0;0;0;0;0;0;0;17;9;7
01/06/1965;0;0;0;0;0;0;0;0;0;0;0;0;3;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
01/05/1965;12;8;0;0;11;0;0;0;0;0;0;21,3;50;10;12;15;1;9;23;10;8;0;0;0;0;0;0;0;0;0;0
01/04/1965;0;0;0;0;0;0;22;9;21;2;0;0;0;0;0;0;14;0;9;0;0;0;0;0;0;0;0;15,1;22;19,5;
01/03/1965;4;5;11,2;2;6;0;8;10;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/1965;16,2;0;4,2;15,6;12,7;0;0;0;0;0;0;14,1;14,1;14;0;0;21,5;0;0;6;9;1,4;2;16;8;19;0;16;;;
01/01/1965;0;0;0;2,1;3;9;2;11;16;0;0;0;14;9;16;9;10;16;22;0;10;15;16;9;19;11;7;6;2;8;25,4
01/12/1964;11;16;13;21;0;0;0;0;0;0;9;5;22;0;0;16;2;19;15;9;2;6;0;7,1;6;10;2;12;19;11;0
01/11/1964;9;8;0;0;12;1,4;0;0;5;0;0;0;0;0;0;0;18;0;0;5;19,4;0;0;0;0;0;0;0;8;9;
01/10/1964;0;0;8;16;19;6;9;5;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;11;0;0;18;5
01/09/1964;0;18,4;14;5;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;8;14;0;12,4;
01/08/1964;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;5;0;11;0;0;0;0;0;0;0;0
01/07/1964;0;14;9;25;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0
01/06/1964;0;0;0;0;0;0;4;0;0;4;14;6;50;0;25;6;2;6;5;3;0;0;0;51;22;0;0;0;0;0;
01/05/1964;12;21;2;8;7;15;7;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/1964;5;1;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;9;7;17;
01/03/1964;0;8;5;0;0;0;12;8;0;0;0;0;0;28;9;9;0;0;0;0;0;0;0;0;0;8;0;15,2;20,6;9;7
01/02/1964;0;14;9;5;3;4;0;0;0;14;5;8;5;11;10;15;10;9;14;7;9;14;5;12;9;0;0;0;0;;
01/01/1964;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;4;17;6;2;0;0;0;0;0;0;0;0;0;0;0;0
01/12/1963;0;0;0;10;22;16;7;9;15;8;17;9;0;0;0;0;0;0;4;0;5;0;0;0;0;0;0;0;0;0;0
01/11/1963;0;0;0;0;0;0;6;7;14;9;14;3;15;17;14;12;6;5;10;14,4;12;0;0;0;0;0;0;6;18;9;
01/10/1963;16;4;5;0;0;6;9;5;3;0;7;14;3;6;0;2;17;4;9;3;4;14;12;9;15;2;14;3;0;0;0
01/09/1963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;8;6,2;4,1;6;9;8;
01/08/1963;0;0;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;4;2;3;0;0;0;0;0
01/07/1963;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/1963;0;0;0;0;0;0;0;0;0;0;0;0;6;0;9,1;0;5;5;0;6;4;0;0;0;0;0;0;0;0;0;
01/05/1963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/1963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/1963;2;6;21;41;9;2;0;0;7;14;12;14;3;2;6;6;0;0;12;14;1;3,8;17;2;0;6;14;5;5;1;0
01/02/1963;1,4;0,5;5;0;3;0;0;0;0;0;0;0;0;0;4,1;0;0;0;2,1;0;1,7;8;0;0;0;27,5;0;42;;;
01/01/1963;5,2;13,7;6;0;0;0;0;9,2;7,1;9;0;0;0;2,1;2,3;0;4,1;0;5;0;0;2,1;0;0;9;7;0;0;2,4;0;6
01/12/1962;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,2;0;0;0;0;0;2,4;2,5;0;2,3;3;4,1;3,1
01/11/1962;0;0;10;0;0;4,1;1;0;8;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;
01/10/1962;3,1;0;4,2;6;4;0;0;0;4,1;0;5,1;0;0;0;0;10,2;2;1;5,2;2;7,3;0;0;0;0;0;6,1;2,2;0;0;0
01/09/1962;4;0;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0;0;0;20;0;10;0;0;0;0;0;0;0;0;0;
01/08/1962;0;0;0;0;0;0;0;0;0;0;2;4,2;0;0;0;0;0;2;0;0;4;0;0;0;0;6,2;0;0;0;0;0
01/07/1962;0;0;0;0;4,1;0;0;0;0;8,2;0;0;3;0;0;0;0;0;0;0;0;4,2;0;0;0;0;0;2;0;8,2;0
01/06/1962;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;8,2;5,1;0;0;0;0;0;0;0;
01/05/1962;2;5;4,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,2;0
01/04/1962;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;4,2;
